Date,Message
2025-12-05T12:00:00.000-00:00,"0,0.23,100,2.57,0.04,236.1,1,2,0,1,0"
2025-12-08T01:45:00.000-00:00,"0,0.85,100,6.13,0,239.45,1,3,0,4,34"
2025-12-08T13:30:00.000-00:00,"1,0.64,100,2.31,0.29,94.09,1,4,1,2,0"
2025-12-08T18:15:00.000-00:00,"1,0.34,100,1.83,0.08,-17.08,0,3,0,1,0"
2025-12-09T03:30:00.000-00:00,"0,1.23,100,3.68,0.05,-12.26,0,3,1,10,39"
2025-12-09T14:30:00.000-00:00,"0,0.17,100,0.82,2,107.3,1,2,0,12,3"
2025-12-09T14:30:00.000-00:00,"0,0.06,100,0.41,0.83,129.7,1,2,1,16,0"
2025-12-09T18:45:00.000-00:00,"0,0.16,100,1.02,0.3,41.07,1,3,0,1,1"
2025-12-09T21:30:00.000-00:00,"0,0.29,100,0.77,0.5,63.92,1,3,0,3,11"
2025-12-10T00:45:00.000-00:00,"0,0.15,100,0.74,0.67,134.23,1,3,1,29,0"
2025-12-10T02:00:00.000-00:00,"0,0.4,100,2.1,0.1,91.17,1,3,1,16,17"
2025-12-10T04:30:00.000-00:00,"0,0.05,100,1.47,0.45,28.55,1,1,0,5,7"
2025-12-10T14:45:00.000-00:00,"0,1.29,100,3.12,0.06,59.13,1,4,1,2,4"
2025-12-11T09:30:00.000-00:00,"1,0.18,100,1.42,0.05,-52.46,0,2,1,2,6"
2025-12-11T10:45:00.000-00:00,"0,0.39,100,2.26,0.18,24.79,1,1,0,25,5"
2025-12-11T11:15:00.000-00:00,"0,0.17,100,2.34,0.19,75.77,1,1,0,29,4"
2025-12-11T11:30:00.000-00:00,"0,0.34,100,0.96,1.03,128.38,1,1,1,34,1"
2025-12-11T13:45:00.000-00:00,"0,0.23,100,0.78,0.08,149.38,1,1,0,44,1"
2025-12-12T10:45:00.000-00:00,"0,0.49,100,2.18,0.06,65.84,1,2,0,1,0"
2025-12-12T18:00:00.000-00:00,"0,0.88,100,2.73,0.23,-73.31,0,3,0,7,3"
2025-12-12T19:45:00.000-00:00,"0,0.26,100,2.24,0.17,-53.49,0,3,1,2,0"
2025-12-14T22:30:00.000-00:00,"1,0.12,100,0.73,1.57,-107.5,0,3,0,18,2"
2025-12-15T04:45:00.000-00:00,"0,0.23,100,1.45,0.37,-116.89,0,1,0,1,1"
2025-12-15T06:45:00.000-00:00,"1,0.1,100,0.73,1.09,-103.9,0,1,1,4,3"
